Provincia,Población,Latitud,Longitud
Álava,Zambrana,42.65998,-2.879353
Álava,Zigoitia,42.9682,-2.7183
Álava,Zuia,42.98167,-2.844
Guipúzcoa,Abaltzisketa,43.04758,-2.105388
Guipúzcoa,Aduna,43.20379,-2.050079
Guipúzcoa,Aia,43.23692,-2.149008
Guipúzcoa,Aizarnazabal,43.25541,-2.236461
Guipúzcoa,Albiztur,43.12972,-2.13718
Guipúzcoa,Alegia,43.10002,-2.096273
Guipúzcoa,Alkiza,43.17244,-2.109436
Guipúzcoa,Altzaga,43.06449,-2.153833
Guipúzcoa,Altzo,43.10007,-2.083905
Guipúzcoa,Amezketa,43.04452,-2.083235
Guipúzcoa,Andoain,43.22048,-2.021122
Guipúzcoa,Anoeta,43.16147,-2.070695
Guipúzcoa,Antzuola,43.09944,-2.381747
Guipúzcoa,Arama,43.06364,-2.165558
Guipúzcoa,Aretxabaleta,43.03625,-2.504542
Guipúzcoa,Arrasate/Mondragón,43.06451,-2.487716
Guipúzcoa,Asteasu,43.1952,-2.097548
Guipúzcoa,Astigarraga,43.28065,-1.94756
Guipúzcoa,Ataun,43,-2.166667
Guipúzcoa,Azkoitia,43.1782,-2.31164
Guipúzcoa,Azpeitia,43.1839,-2.265466
Guipúzcoa,Baliarrain,43.06931,-2.129235
Guipúzcoa,Beasain,43.04708,-2.204605
Guipúzcoa,Beizama,43.13419,-2.200113
Guipúzcoa,Belauntza,43.13528,-2.050705
Guipúzcoa,Berastegi,43.12403,-1.979426
Guipúzcoa,Bergara,43.11822,-2.413358
Guipúzcoa,Berrobi,43.14548,-2.026374
Guipúzcoa,Bidegoian,43.13968,-2.169585
Guipúzcoa,Deba,43.29556,-2.353894
Guipúzcoa,Donostia-San Sebastián,43.32074,-1.984421
Guipúzcoa,Eibar,43.18418,-2.473289
Guipúzcoa,Elduain,43.14071,-2.000488
Guipúzcoa,Elgeta,43.13657,-2.487392
Guipúzcoa,Elgoibar,43.21519,-2.415703
Guipúzcoa,Errenteria,43.31275,-1.899633
Guipúzcoa,Errezil,43.16467,-2.173594
Guipúzcoa,Eskoriatza,43.01707,-2.52698
Guipúzcoa,Ezkio-Itsaso,43.08194,-2.274167
Guipúzcoa,Gabiria,43.04969,-2.279856
Guipúzcoa,Gaintza,43.05263,-2.13237
Guipúzcoa,Gaztelu,43.11658,-2.022278
Guipúzcoa,Getaria,43.30326,-2.204363
Guipúzcoa,Hernani,43.26755,-1.975814
Guipúzcoa,Hernialde,43.15447,-2.085025
Guipúzcoa,Hondarribia,43.36253,-1.791498
Guipúzcoa,Ibarra,43.054,-2.566
Guipúzcoa,Idiazabal,43.01178,-2.234214
Guipúzcoa,Ikaztegieta,43.09496,-2.1239
Guipúzcoa,Irun,43.33823,-1.789272
Guipúzcoa,Irura,43.16569,-2.069617
Guipúzcoa,Itsasondo,43.06693,-2.167393
Guipúzcoa,Larraul,43.18774,-2.102534
Guipúzcoa,Lasarte-Oria,43.26746,-2.020169
Guipúzcoa,Lazkao,43.03432,-2.187379
Guipúzcoa,Leaburu,43.12498,-2.052106
Guipúzcoa,Legazpi,43.05436,-2.333641
Guipúzcoa,Legorreta,43.08579,-2.150909
Guipúzcoa,Leintz-Gatzaga,42.98711,-2.568626
Guipúzcoa,Lezo,43.32113,-1.898775
Guipúzcoa,Lizartza,43.10372,-2.034254
Guipúzcoa,Mendaro,43.26417,-2.3755
Guipúzcoa,Mutiloa,43.02238,-2.272826
Guipúzcoa,Mutriku,43.30707,-2.385083
Guipúzcoa,Oiartzun,43.29928,-1.857874
Guipúzcoa,Olaberria,43.02708,-2.203089
Guipúzcoa,Oñati,43.03289,-2.411348
Guipúzcoa,Ordizia,43.0542,-2.178116
Guipúzcoa,Orendain,43.07972,-2.11429
Guipúzcoa,Orexa,43.09388,-2.011392
Guipúzcoa,Orio,43.27832,-2.126597
Guipúzcoa,Ormaiztegi,43.04274,-2.255848
Guipúzcoa,Pasaia,43.32528,-1.921111
Guipúzcoa,Segura,43.00922,-2.252519
Guipúzcoa,Soraluze/Placencia de las Armas,43.17543,-2.412494
Guipúzcoa,Tolosa,43.13698,-2.073914
Guipúzcoa,Urnieta,43.2482,-1.990517
Guipúzcoa,Urretxu,43.09228,-2.314383
Guipúzcoa,Usurbil,43.27138,-2.049934
Guipúzcoa,Villabona,43.18995,-2.052454
Guipúzcoa,Zaldibia,43.03796,-2.150894
Guipúzcoa,Zarautz,43.28036,-2.171588
Guipúzcoa,Zegama,42.97568,-2.290072
Guipúzcoa,Zerain,43.01212,-2.274118
Guipúzcoa,Zestoa,43.23944,-2.258113
Guipúzcoa,Zizurkil,43.19952,-2.074074
Guipúzcoa,Zumaia,43.29726,-2.256849
Guipúzcoa,Zumarraga,43.09048,-2.31322
Vizcaya,Abadiño,43.15,-2.610278
Vizcaya,Abanto y Ciérvana-Abanto Zierbena,43.31688,-3.087678
Vizcaya,Ajangiz,43.301,-2.671
Vizcaya,Alonsotegi,43.24519,-2.988702
Vizcaya,Amorebieta-Etxano,43.2205,-2.733236
Vizcaya,Amoroto,43.3285,-2.5125
Vizcaya,Arakaldo,43.14955,-2.925086
Vizcaya,Arantzazu,43.1529,-2.79043
Vizcaya,Areatza,43.12108,-2.767771
Vizcaya,Arrankudiaga,43.1735,-2.917886
Vizcaya,Arratzu,43.31167,-2.638611
Vizcaya,Arrieta,43.34036,-2.769799
Vizcaya,Arrigorriaga,43.20752,-2.887839
Vizcaya,Artea,43.13372,-2.784141
Vizcaya,Artzentales,43.24055,-3.241389
Vizcaya,Atxondo,43.13034,-2.585079
Vizcaya,Aulesti,43.29609,-2.563355
Vizcaya,Bakio,43.42778,-2.811389
Vizcaya,Balmaseda,43.19287,-3.196942
Vizcaya,Barakaldo,43.29683,-2.985259
Vizcaya,Barrika,43.40638,-2.962425
Vizcaya,Basauri,43.23333,-2.883333
Vizcaya,Bedia,43.20937,-2.804965
Vizcaya,Berango,43.3659,-2.996356
Vizcaya,Bermeo,43.42042,-2.722158
Vizcaya,Berriatua,43.31667,-2.466667
Vizcaya,Berriz,43.18817,-2.593
Vizcaya,Bilbao,43.25696,-2.923441
Vizcaya,Busturia,43.383,-2.697
Vizcaya,Derio,43.302,-2.881833
Vizcaya,Dima,43.14339,-2.751464
Vizcaya,Durango,43.16907,-2.632655
Vizcaya,Ea,43.38013,-2.585593
Vizcaya,Elantxobe,43.40342,-2.6398
Vizcaya,Elorrio,43.13039,-2.542155
Vizcaya,Erandio,43.30746,-2.946418
Vizcaya,Ereño,43.35695,-2.621667
Vizcaya,Ermua,43.18664,-2.502607
Vizcaya,Errigoiti,43.31871,-2.725344
Vizcaya,Etxebarri,43.24718,-2.890139
Vizcaya,Etxebarria,43.25415,-2.477354
Vizcaya,Forua,43.33371,-2.678589
Vizcaya,Fruiz,43.32889,-2.783333
Vizcaya,Galdakao,43.23056,-2.845833
Vizcaya,Galdames,43.266,-3.094
Vizcaya,Gamiz-Fika,43.31173,-2.810701
Vizcaya,Garai,43.19472,-2.609722
Vizcaya,Gatika,43.36389,-2.871944
Vizcaya,Gautegiz Arteaga,43.3531,-2.650985
Vizcaya,Gernika-Lumo,43.31707,-2.678975
Vizcaya,Getxo,43.36229,-3.012567
Vizcaya,Gizaburuaga,43.33222,-2.536111
Vizcaya,Gordexola,43.17989,-3.071129
Vizcaya,Gorliz,43.41667,-2.933333
Vizcaya,Güeñes,43.21032,-3.095317
Vizcaya,Ibarrangelu,43.39022,-2.633802
Vizcaya,Igorre,43.16583,-2.776111
Vizcaya,Ispaster,43.36295,-2.544635
Vizcaya,Iurreta,43.1767,-2.633777
Vizcaya,Izurtza,43.15227,-2.641978
Vizcaya,Karrantza Harana/Valle de Carranza,43.22528,-3.359444
Vizcaya,Kortezubi,43.33598,-2.654319
Vizcaya,Lanestosa,43.22117,-3.439148
Vizcaya,Larrabetzu,43.26097,-2.796175
Vizcaya,Laukiz,43.35333,-2.906111
Vizcaya,Leioa,43.3261,-2.987704
Vizcaya,Lekeitio,43.36551,-2.503344
Vizcaya,Lemoa,43.20876,-2.774117
Vizcaya,Lemoiz,43.41324,-2.902253
Vizcaya,Lezama,43.27217,-2.832167
Vizcaya,Loiu,43.315,-2.938333
Vizcaya,Mallabia,43.18965,-2.529969
Vizcaya,Mañaria,43.13749,-2.661135
Vizcaya,Markina-Xemein,43.2706,-2.497155
Vizcaya,Maruri-Jatabe,43.38277,-2.874989
Vizcaya,Meñaka,43.36446,-2.801795
Vizcaya,Mendata,43.28333,-2.633333
Vizcaya,Mendexa,43.34639,-2.483333
Vizcaya,Morga,43.29793,-2.752739
Vizcaya,Mundaka,43.40733,-2.698322
Vizcaya,Mungia,43.35441,-2.846714
Vizcaya,Munitibar-Arbatzegi Gerrikaitz,43.26533,-2.591845
Vizcaya,Murueta,43.35446,-2.684153
Vizcaya,Muskiz,43.31667,-3.116667
Vizcaya,Muxika,43.28967,-2.692941
Vizcaya,Nabarniz,43.3216,-2.5844
Vizcaya,Ondarroa,43.3207,-2.420475
Vizcaya,Orozko,43.10861,-2.911111
Vizcaya,Ortuella,43.31137,-3.055952
Vizcaya,Otxandio,43.04045,-2.654584
Vizcaya,Plentzia,43.40443,-2.950102
Vizcaya,Portugalete,43.32066,-3.020252
Vizcaya,Santurtzi,43.32871,-3.031772
Vizcaya,Sestao,43.30964,-3.00694
Vizcaya,Sondika,43.30047,-2.924341
Vizcaya,Sopelana,43.37892,-2.983002
Vizcaya,Sopuerta,43.26278,-3.1525
Vizcaya,Sukarrieta,43.39534,-2.696367
Vizcaya,Trucios-Turtzioz,43.27268,-3.288546
Vizcaya,Ubide,43.02683,-2.688209
Vizcaya,Ugao-Miraballes,43.17999,-2.902508
Vizcaya,Urduliz,43.37967,-2.962
Vizcaya,Urduña/Orduña,42.99445,-3.009623
Vizcaya,Valle de Trápaga-Trapagaran,43.30311,-3.035548
Vizcaya,Zaldibar,43.17097,-2.54713
Vizcaya,Zalla,43.21401,-3.135223
Vizcaya,Zamudio,43.28333,-2.866667
Vizcaya,Zaratamo,43.21151,-2.873626
Vizcaya,Zeanuri,43.09966,-2.749615
Vizcaya,Zeberio,43.15278,-2.852778
Vizcaya,Zierbena,43.34766,-3.086152
Vizcaya,Ziortza-Bolibar,43.24982,-2.550174
Alicante/Alacant,Adsubia,38.84783,-0.1499264
Alicante/Alacant,Agost,38.44117,-0.6395459
Alicante/Alacant,Agres,38.77988,-0.5156772
Alicante/Alacant,Aigües,38.49932,-0.3627366
Alicante/Alacant,Albatera,38.1806,-0.8696246
Alicante/Alacant,Alcalalí,38.75568,-0.046652
Alicante/Alacant,Alcocer de Planes,38.79493,-0.4027004
Alicante/Alacant,Alcoleja,38.67542,-0.3323183
Alicante/Alacant,Alcoy/Alcoi,38.69763,-0.4730959
Alicante/Alacant,Alfafara,38.77266,-0.5552129
Alicante/Alacant,Alfàs del Pi (l'),38.58055,-0.1032094
Alicante/Alacant,Algorfa,38.08587,-0.7957607
Alicante/Alacant,Algueña,38.33886,-1.003234
Alicante/Alacant,Alicante/Alacant,38.3452,-0.481006
Alicante/Alacant,Almoradí,38.10963,-0.7920032
Alicante/Alacant,Almudaina,38.76115,-0.35386
Alicante/Alacant,Alqueria d'Asnar (l'),38.77235,-0.4256638
Alicante/Alacant,Altea,38.60032,-0.0491708
Alicante/Alacant,Aspe,38.34857,-0.7694142
Alicante/Alacant,Balones,38.73683,-0.3420584
Alicante/Alacant,Banyeres de Mariola,38.71685,-0.6558753
Alicante/Alacant,Benasau,38.69114,-0.3437617
Alicante/Alacant,Beneixama,38.69995,-0.7661394
Alicante/Alacant,Benejúzar,38.07839,-0.8384452
Alicante/Alacant,Benferri,38.14063,-0.9632033
Alicante/Alacant,Beniarbeig,38.82312,-0.0020653
Alicante/Alacant,Beniardá,38.68372,-0.2160712
Alicante/Alacant,Beniarrés,38.81952,-0.3782794
Alicante/Alacant,Benidoleig,38.79387,-0.0281963
Alicante/Alacant,Benidorm,38.53704,-0.1290771
Alicante/Alacant,Benifallim,38.66279,-0.4003207
Alicante/Alacant,Benifato,38.67406,-0.2300378
Alicante/Alacant,Benigembla,38.75606,-0.1102239
Alicante/Alacant,Benijófar,38.07811,-0.73795
Alicante/Alacant,Benilloba,38.70023,-0.3904273
Alicante/Alacant,Benillup,38.75348,-0.3789057
Alicante/Alacant,Benimantell,38.67443,-0.207443
Alicante/Alacant,Benimarfull,38.7751,-0.3934855
Alicante/Alacant,Benimassot,38.74907,-0.2923697
Alicante/Alacant,Benimeli,38.82294,-0.0417273
Alicante/Alacant,Benissa,38.71623,0.0533722
Alicante/Alacant,Benitachell/Poble Nou de Benitatxell (el),38.73225,0.1447876
Alicante/Alacant,Biar,38.6297,-0.7654974
Alicante/Alacant,Bigastro,38.06304,-0.8955043
Alicante/Alacant,Bolulla,38.67622,-0.1117929
Alicante/Alacant,Busot,38.48483,-0.4172711
Alicante/Alacant,Callosa d'En Sarrià,38.65133,-0.1225342
Alicante/Alacant,Callosa de Segura,38.12413,-0.8784829
Alicante/Alacant,Calpe/Calp,38.64483,0.0454063
Alicante/Alacant,Campello (el),38.42892,-0.3978871
Alicante/Alacant,Campo de Mirra/Camp de Mirra (el),38.68671,-0.7770379
Alicante/Alacant,Cañada,38.67524,-0.8098581
Alicante/Alacant,Castalla,38.59519,-0.6722506
Alicante/Alacant,Castell de Castells,38.75242,-0.1748384
Alicante/Alacant,Castell de Guadalest (el),38.67644,-0.198618
Alicante/Alacant,Catral,38.16095,-0.8014995
Alicante/Alacant,Cocentaina,38.74228,-0.4384323
Alicante/Alacant,Confrides,38.68329,-0.2685593
Alicante/Alacant,Cox,38.1416,-0.8870501
Alicante/Alacant,Crevillent,38.24703,-0.803492
Alicante/Alacant,Daya Nueva,38.11316,-0.7592378
Alicante/Alacant,Daya Vieja,38.10484,-0.7387287
Alicante/Alacant,Dénia,38.84043,0.1085751
Alicante/Alacant,Dolores,38.14058,-0.7692993
Alicante/Alacant,Elche/Elx,38.2655,-0.6984587
Alicante/Alacant,Elda,38.47803,-0.7904639
Alicante/Alacant,Facheca,38.73502,-0.2678879
Alicante/Alacant,Famorca,38.73206,-0.2463927
Alicante/Alacant,Finestrat,38.56909,-0.2107335
Alicante/Alacant,Fondó de les Neus (el)/Hondón de las Nieves,38.30504,-0.9341582
Alicante/Alacant,Formentera del Segura,38.08562,-0.7453506
Alicante/Alacant,Gaianes,38.81155,-0.4103162
Alicante/Alacant,Gata de Gorgos,38.77425,0.0812124
Alicante/Alacant,Gorga,38.72056,-0.3560984
Alicante/Alacant,Granja de Rocamora,38.15253,-0.8909073
Alicante/Alacant,Guardamar del Segura,38.08615,-0.651254
Alicante/Alacant,Hondón de los Frailes,38.27319,-0.9276314
Alicante/Alacant,Ibi,38.62551,-0.5713521
Alicante/Alacant,Jacarilla,38.06133,-0.8686115
Alicante/Alacant,Jávea/Xàbia,38.79546,0.1166293
Alicante/Alacant,Jijona/Xixona,38.54006,-0.5077739
Alicante/Alacant,Llíber,38.74273,0.0063282
Alicante/Alacant,Lorcha/Orxa (l'),38.84306,-0.309963
Alicante/Alacant,Millena,38.73058,-0.3638289
Alicante/Alacant,Monforte del Cid,38.37923,-0.7292369
Alicante/Alacant,Monóvar/Monòver,38.43725,-0.8294068
Alicante/Alacant,Montesinos (Los),38.02732,-0.743438
Alicante/Alacant,Murla,38.76031,-0.0829431
Alicante/Alacant,Muro de Alcoy,38.78075,-0.4402698
Alicante/Alacant,Mutxamel,38.41235,-0.4432408
Alicante/Alacant,Novelda,38.3853,-0.7653857
Alicante/Alacant,Nucia (la),38.61438,-0.1257095
Alicante/Alacant,Ondara,38.82607,0.0159034
Alicante/Alacant,Onil,38.62606,-0.6731591
Alicante/Alacant,Orba,38.78033,-0.0637978
Alicante/Alacant,Orihuela,38.08395,-0.9447829
Alicante/Alacant,Orxeta,38.5636,-0.2619973
Alicante/Alacant,Parcent,38.74553,-0.0661097
Alicante/Alacant,Pedreguer,38.79388,0.0345502
Alicante/Alacant,Pego,38.84324,-0.1175528
Alicante/Alacant,Penàguila,38.67942,-0.3590004
Alicante/Alacant,Petrer,38.47744,-0.7742523
Alicante/Alacant,Pilar de la Horadada,37.86538,-0.7925081
Alicante/Alacant,Pinós (el)/Pinoso,38.40112,-1.041577
Alicante/Alacant,Planes,38.7855,-0.344533
Alicante/Alacant,Poblets (els),38.85391,0.018325
Alicante/Alacant,Polop,38.62263,-0.1259112
Alicante/Alacant,Quatretondeta,38.72365,-0.3159135
Alicante/Alacant,Rafal,38.10402,-0.8499723
Alicante/Alacant,Ràfol d'Almúnia (El),38.82033,-0.0530159
Alicante/Alacant,Redován,38.11617,-0.9107296
Alicante/Alacant,Relleu,38.58733,-0.3110441
Alicante/Alacant,Rojales,38.08833,-0.7242546
Alicante/Alacant,Romana (la),38.38433,-0.9050398
Alicante/Alacant,Sagra,38.81134,-0.0657266
Alicante/Alacant,Salinas,38.51891,-0.9121291
Alicante/Alacant,San Fulgencio,38.11422,-0.7179557
Alicante/Alacant,San Isidro,38.1702,-0.8401969
Alicante/Alacant,San Miguel de Salinas,37.97993,-0.7892857
Alicante/Alacant,San Vicente del Raspeig/Sant Vicent del Raspeig,38.39609,-0.5249284
Alicante/Alacant,Sanet y Negrals,38.81991,-0.0345811
Alicante/Alacant,Sant Joan d'Alacant,38.39817,-0.4345329
Alicante/Alacant,Santa Pola,38.1923,-0.5552066
Alicante/Alacant,Sax,38.53757,-0.8180652
Alicante/Alacant,Sella,38.60862,-0.2730576
Alicante/Alacant,Senija,38.72786,0.0405763
Alicante/Alacant,Tàrbena,38.69572,-0.1037597
Alicante/Alacant,Teulada,38.72881,0.1035751
Alicante/Alacant,Tibi,38.52938,-0.5830948
Alicante/Alacant,Tollos,38.75664,-0.2747656
Alicante/Alacant,Tormos,38.80195,-0.0721342
Alicante/Alacant,Torremanzanas/Torre de les Maçanes (la),38.61335,-0.4199761
Alicante/Alacant,Torrevieja,37.97747,-0.6832271
Alicante/Alacant,Vall d'Alcalà (la),38.79445,-0.2527778
Alicante/Alacant,Vall d'Ebo (la),38.80732,-0.1570321
Alicante/Alacant,Vall de Gallinera,38.82222,-0.2222222
Alicante/Alacant,Vall de Laguar (la),38.77628,-0.1310217
Alicante/Alacant,Verger (el),38.33109,-0.5109846
Alicante/Alacant,Villajoyosa/Vila Joiosa (la),38.50775,-0.2326134
Alicante/Alacant,Villena,38.63634,-0.8661389
Alicante/Alacant,Xaló,38.73989,-0.0120761
Castellón/Castelló,Aín,39.90086,-0.3407996
Castellón/Castelló,Albocàsser,40.35626,0.0253618
Castellón/Castelló,Alcalà de Xivert,40.30459,0.2263053
Castellón/Castelló,Alcora (l'),40.07278,-0.2130235
Castellón/Castelló,Alcudia de Veo,39.91713,-0.3556332
Castellón/Castelló,Alfondeguilla,39.83725,-0.26879
Castellón/Castelló,Algimia de Almonacid,39.91433,-0.4434568
Castellón/Castelló,Almazora/Almassora,39.94497,-0.0633176
Castellón/Castelló,Almedíjar,39.87085,-0.4104057
Castellón/Castelló,Almenara,39.7544,-0.222755
Castellón/Castelló,Alquerías del Niño Perdido,39.89653,-0.1134461
Castellón/Castelló,Altura,39.853,-0.5135517
Castellón/Castelló,Arañuel,40.0711,-0.4817952
Castellón/Castelló,Ares del Maestre,40.45699,-0.1334072
Castellón/Castelló,Argelita,40.05524,-0.3498509
Castellón/Castelló,Artana,39.89002,-0.2576374
Castellón/Castelló,Atzeneta del Maestrat,40.21661,-0.1706612
Castellón/Castelló,Ayódar,39.99977,-0.3760511
Castellón/Castelló,Azuébar,39.83419,-0.3704957
Castellón/Castelló,Barracas,40.01577,-0.6967063
Castellón/Castelló,Bejís,39.91087,-0.7038683
Castellón/Castelló,Benafer,39.93554,-0.5767506
Castellón/Castelló,Benafigos,40.27721,-0.209237
Castellón/Castelló,Benasal,40.37828,-0.1371356
Castellón/Castelló,Benicarló,40.4187,0.4231017
Castellón/Castelló,Benicasim/Benicàssim,40.05554,0.0656074
Castellón/Castelló,Benlloch,40.21074,0.0270846
Castellón/Castelló,Betxí,39.92623,-0.198169
Castellón/Castelló,Borriana/Burriana,39.88987,-0.0836936
Castellón/Castelló,Borriol,40.04169,-0.0664211
Castellón/Castelló,Cabanes,40.15477,0.0454299
Castellón/Castelló,Càlig,40.46129,0.356657
Castellón/Castelló,Canet lo Roig,40.55226,0.2444581
Castellón/Castelló,Castell de Cabres,40.66072,0.0428758
Castellón/Castelló,Castellfort,40.50092,-0.1906994
Castellón/Castelló,Castellnovo,39.86256,-0.4583924
Castellón/Castelló,Castellón de la Plana/Castelló de la Plana,39.98598,-0.0376709
Castellón/Castelló,Castillo de Villamalefa,40.13031,-0.3785351
Castellón/Castelló,Catí,40.47099,0.0222751
Castellón/Castelló,Caudiel,39.94761,-0.5679407
Castellón/Castelló,Cervera del Maestre,40.45456,0.2796835
Castellón/Castelló,Chert/Xert,40.51731,0.1604056
Castellón/Castelló,Chilches/Xilxes,39.78072,-0.1875777
Castellón/Castelló,Chodos/Xodos,40.24561,-0.2875069
Castellón/Castelló,Chóvar,39.85124,-0.3206392
Castellón/Castelló,Cinctorres,40.58369,-0.2165387
Castellón/Castelló,Cirat,40.05533,-0.4632015
Castellón/Castelló,Cortes de Arenoso,40.18552,-0.5426167
Castellón/Castelló,Costur,40.12006,-0.1728863
Castellón/Castelló,Coves de Vinromà (les),40.30804,0.1225409
Castellón/Castelló,Culla,40.33772,-0.1657969
Castellón/Castelló,Eslida,39.88116,-0.3068462
Castellón/Castelló,Espadilla,40.02809,-0.3554911
Castellón/Castelló,Fanzara,40.01797,-0.3169175
Castellón/Castelló,Figueroles,40.11762,-0.2375725
Castellón/Castelló,Forcall,40.64625,-0.2024678
Castellón/Castelló,Fuente la Reina,40.06317,-0.609128
Castellón/Castelló,Fuentes de Ayódar,40.0206,-0.4207844
Castellón/Castelló,Gaibiel,39.92398,-0.4977681
Castellón/Castelló,Geldo,39.83671,-0.4669072
Castellón/Castelló,Herbés,40.72012,-0.0031003
Castellón/Castelló,Higueras,39.98375,-0.5030097
Castellón/Castelló,Jana (la),39.99738,-0.0527436
Castellón/Castelló,Jérica,39.9134,-0.5725689
Castellón/Castelló,Llosa (la),39.76972,-0.2078121
Castellón/Castelló,Lucena del Cid,40.1385,-0.279997
Castellón/Castelló,Ludiente,40.08733,-0.3722982
Castellón/Castelló,Mata de Morella (la),40.61561,-0.2790673
Castellón/Castelló,Matet,39.93716,-0.4694385
Castellón/Castelló,Moncofa,39.80862,-0.145778
Castellón/Castelló,Montán,40.03509,-0.5527538
Castellón/Castelló,Montanejos,40.06796,-0.5227369
Castellón/Castelló,Morella,40.619,-0.0977334
Castellón/Castelló,Navajas,39.87727,-0.505991
Castellón/Castelló,Nules,39.85245,-0.1586306
Castellón/Castelló,Olocau del Rey,40.63729,-0.3402403
Castellón/Castelló,Onda,39.9653,-0.2626455
Castellón/Castelló,Oropesa del Mar/Orpesa,40.09225,0.1339877
Castellón/Castelló,Palanques,40.71812,-0.18057
Castellón/Castelló,Pavías,39.97375,-0.4824016
Castellón/Castelló,Peníscola/Peñíscola,40.36029,0.4028515
Castellón/Castelló,Pina de Montalgrao,40.02067,-0.6548302
Castellón/Castelló,Pobla de Benifassà (la),40.35,0.4
Castellón/Castelló,Pobla Tornesa (la),40.10108,-0.0009881
Castellón/Castelló,Portell de Morella,40.53268,-0.2620546
Castellón/Castelló,Puebla de Arenoso,40.10384,-0.5927256
Castellón/Castelló,Ribesalbes,40.02246,-0.2749309
Castellón/Castelló,Rossell,40.61636,0.2205459
Castellón/Castelló,Sacañet,39.85283,-0.7144783
Castellón/Castelló,Salzadella (la),40.41933,0.1752126
Castellón/Castelló,San Rafael del Río,40.6063,0.3498944
Castellón/Castelló,Sant Joan de Moró,40.06081,-0.1371611
Castellón/Castelló,Sant Jordi/San Jorge,40.46417,0.3547123
Castellón/Castelló,Sant Mateu,40.46391,0.1782633
Castellón/Castelló,Santa Magdalena de Pulpis,40.3559,0.3024276
Castellón/Castelló,Sarratella,40.31277,0.0300289
Castellón/Castelló,Segorbe,39.85328,-0.4849939
Castellón/Castelló,Sierra Engarcerán,40.26946,-0.0191436
Castellón/Castelló,Soneja,39.81681,-0.4289563
Castellón/Castelló,Sot de Ferrer,39.80494,-0.4102245
Castellón/Castelló,Sueras/Suera,39.95241,-0.3298838
Castellón/Castelló,Tales,39.94829,-0.3073579
Castellón/Castelló,Teresa,39.9,-0.6592473
Castellón/Castelló,Tírig,40.42364,0.0774624
Castellón/Castelló,Todolella,40.64658,-0.2479222
Castellón/Castelló,Toga,40.04161,-0.3677155
Castellón/Castelló,Torás,39.91962,-0.6867329
Castellón/Castelló,Toro (El),39.9672,-0.0537832
Castellón/Castelló,Torralba del Pinar,39.98846,-0.4384301
Castellón/Castelló,Torre d'En Besora (la),39.98182,-0.0721205
Castellón/Castelló,Torre d'en Doménec (la),40.26389,0.069759
Castellón/Castelló,Torreblanca,40.22024,0.1955926
Castellón/Castelló,Torrechiva,40.0498,-0.3971934
Castellón/Castelló,Traiguera,40.52502,0.2937722
Castellón/Castelló,Useras/Useres (les),40.22735,-0.080291
Castellón/Castelló,Vall d'Alba,40.17512,-0.0346116
Castellón/Castelló,Vall d'Uixó (la),39.82333,-0.2325619
Castellón/Castelló,Vall de Almonacid,39.90323,-0.4562645
Castellón/Castelló,Vallat,40.02964,-0.3364323
Castellón/Castelló,Vallibona,40.60295,0.0462348
Castellón/Castelló,Vila-real,39.93835,-0.1018287
Castellón/Castelló,Vilafamés,40.11403,-0.0529811
Castellón/Castelló,Vilanova d'Alcolea,40.23169,0.0736209
Castellón/Castelló,Vilar de Canes,40.35885,-0.06521
Castellón/Castelló,Vilavella (la),39.85938,-0.1835214
Castellón/Castelló,Villafranca del Cid/Vilafranca,40.4271,-0.2577482
Castellón/Castelló,Villahermosa del Río,40.20107,-0.4185984
Castellón/Castelló,Villamalur,39.96404,-0.3945935
Castellón/Castelló,Villanueva de Viver,40.05904,-0.6467667
Castellón/Castelló,Villores,40.6753,-0.2001235
Castellón/Castelló,Vinaròs,40.471,0.4747435
Castellón/Castelló,Vistabella del Maestrazgo,40.29388,-0.2940306
Castellón/Castelló,Viver,39.92135,-0.5944216
Castellón/Castelló,Zorita del Maestrazgo,40.72866,-0.1646943
Castellón/Castelló,Zucaina,40.13165,-0.4206683
Valencia/València,Ademuz,40.06174,-1.286526
Valencia/València,Ador,38.91941,-0.2242898
Valencia/València,Agullent,38.82132,-0.5489346
Valencia/València,Aielo de Malferit,38.87661,-0.5921101
Valencia/València,Aielo de Rugat,38.88166,-0.3430091
Valencia/València,Alaquàs,39.45708,-0.4610681
Valencia/València,Albaida,38.83701,-0.5156197
Valencia/València,Albal,39.39709,-0.4121969
Valencia/València,Albalat de la Ribera,39.2011,-0.3863965
